msoa,urban_rural,total_prems,total_prems_density_km2,number_of_aps,number_of_aps_density_km2,source,buffer_size,total_prems_density_km2_decile
E02006062,Rural,6.0,47.82326830020992,1.5,11.955817075052478,Wardriving,200,2
E02006062,Rural,10970.0,174.22879019349784,5838.0,92.72084568364998,Predictive Model,100,3
E02006062,Rural,10.833333333333334,53.136964778011034,1.5833333333333333,7.766171775247766,Wardriving,300,2
E02006062,Rural,10970.0,174.22879019349784,7914.0,125.69249276128913,Predictive Model,200,3
E02006065,Suburban,6930.0,1717.133539696912,4572.0,1132.8621274883524,Predictive Model,100,7
E02006065,Suburban,6930.0,1717.133539696912,5891.0,1459.6874000511557,Predictive Model,300,7
E02006065,Suburban,6930.0,1717.133539696912,4131.0,1023.5899931440034,Predictive Model,200,7
E02006065,Suburban,32.5,159.41089433403343,2.0,9.809901189786673,Wardriving,300,4
E02006065,Suburban,17.0,135.4992601839313,2.0,15.941089433403683,Wardriving,200,4
E02006066,Rural,8716.0,174.01898012623002,6075.0,121.29019094387877,Predictive Model,200,3
E02006066,Rural,8716.0,174.01898012623002,3875.0,77.36617117819428,Predictive Model,300,3
E02006066,Rural,11.75,93.65390042124193,2.1666666666666665,17.269513552853123,Wardriving,200,3
E02006066,Rural,8716.0,174.01898012623002,6075.0,121.29019094387877,Predictive Model,100,3
E02006066,Rural,23.208333333333332,113.83572838981553,2.1666666666666665,10.627392955602167,Wardriving,300,3
E02006070,Suburban,6201.0,669.2190853098086,6105.0,658.8586543809679,Predictive Model,200,5
E02006070,Suburban,6201.0,669.2190853098086,3703.0,399.6320388489311,Predictive Model,100,5
E02006070,Suburban,6201.0,669.2190853098086,6105.0,658.8586543809679,Predictive Model,300,5
E02006070,Suburban,10.454545454545455,83.32842203824258,1.8181818181818181,14.491899484911754,Wardriving,200,3
E02006070,Suburban,38.40909090909091,188.39469330385583,2.0454545454545454,10.032853489554453,Wardriving,300,4
E02006074,Rural,9744.0,191.61203182481145,7189.0,141.36893439948372,Predictive Model,300,4
E02006074,Rural,12.909090909090908,102.89248634287168,2.1818181818181817,17.39027938189381,Wardriving,200,3
E02006074,Rural,9744.0,191.61203182481145,5066.0,99.62095168560086,Predictive Model,200,4
E02006074,Rural,20.272727272727273,99.43672569647259,2.272727272727273,11.147614988393789,Wardriving,300,3
E02006074,Rural,9744.0,191.61203182481145,7189.0,141.36893439948372,Predictive Model,100,4
E02006103,Rural,9545.0,162.27923410820782,3815.0,64.86068916949323,Predictive Model,200,3
E02006103,Rural,9545.0,162.27923410820782,3815.0,64.86068916949323,Predictive Model,300,3
E02006103,Rural,9.0,71.73490245031577,2.0,15.941089433403507,Wardriving,200,3
E02006103,Rural,25.25,123.85000252105284,2.25,11.03613883850966,Wardriving,300,4
E02006103,Rural,9545.0,162.27923410820782,6255.0,106.34432785194761,Predictive Model,100,3
E02006104,Rural,16.75,133.50662400475528,1.75,13.948453254228163,Wardriving,200,4
E02006104,Rural,7713.0,612.4162456688889,3744.0,297.2755638252716,Predictive Model,300,5
E02006104,Rural,25.375,124.46312134542063,1.75,8.583663541063492,Wardriving,300,4
E02006104,Rural,7713.0,612.4162456688889,4742.0,376.5172873022003,Predictive Model,200,5
E02006104,Rural,7713.0,612.4162456688889,3744.0,297.2755638252716,Predictive Model,100,5
E02006111,Rural,11618.0,159.48068701730662,8745.0,120.04291685026222,Predictive Model,100,3
E02006111,Rural,21.545454545454547,105.67939008997362,1.9090909090909092,9.363996590250828,Wardriving,300,3
E02006111,Rural,11618.0,159.48068701730662,5328.0,73.13763990602597,Predictive Model,300,3
E02006111,Rural,9.727272727272727,77.53166224428199,1.8181818181818181,14.491899484912521,Wardriving,200,3
E02006111,Rural,11618.0,159.48068701730662,8745.0,120.04291685026222,Predictive Model,200,3
E02006112,Rural,9651.0,93.56725935898716,3992.0,38.702776848106595,Predictive Model,100,2
E02006112,Rural,9651.0,93.56725935898716,3992.0,38.702776848106595,Predictive Model,200,2
E02006112,Rural,9651.0,93.56725935898716,6939.0,67.2741905182895,Predictive Model,300,2
E02006112,Rural,40.84615384615385,325.5660957360525,3.0,23.911634150105552,Wardriving,200,5
E02006112,Rural,77.96153846153847,382.3974944557201,3.230769230769231,15.846763460424512,Wardriving,300,5
E02006240,Rural,8724.0,82.64392273256888,7262.0,68.79415026179679,Predictive Model,200,2
E02006240,Rural,8724.0,82.64392273256888,5064.0,47.97212571271536,Predictive Model,100,2
E02006240,Rural,29.083333333333332,231.81000884408218,12.75,101.62444513795008,Wardriving,200,5
E02006240,Rural,38.666666666666664,189.65808966921549,14.583333333333334,71.5305295088636,Wardriving,300,4
E02006240,Rural,8724.0,82.64392273256888,7262.0,68.79415026179679,Predictive Model,300,2
E02006242,Rural,8313.0,77.1254427432618,5951.0,55.21153732288596,Predictive Model,300,1
E02006242,Rural,52.71212121212121,258.5503502974932,18.189393939393938,89.21807862378286,Wardriving,300,5
E02006242,Rural,8313.0,77.1254427432618,5951.0,55.21153732288596,Predictive Model,100,1
E02006242,Rural,38.46969696969697,306.62443993494355,15.621212121212121,124.50956974120788,Wardriving,200,5
E02006242,Rural,8313.0,77.1254427432618,4376.0,40.59917447907057,Predictive Model,200,1
E02006243,Rural,7128.0,426.0554007265217,5009.0,299.3983588999926,Predictive Model,300,5
E02006243,Rural,7128.0,426.0554007265217,4478.0,267.6593833408199,Predictive Model,100,5
E02006243,Rural,130.54819277108433,1040.5402081665584,44.596385542168676,355.45748516713724,Wardriving,200,7
E02006243,Rural,191.47590361445782,939.1798473415087,56.37048192771084,276.4944288657596,Wardriving,300,7
E02006243,Rural,7128.0,426.0554007265217,6603.0,394.67505765954303,Predictive Model,200,5
E02006275,Suburban,4247.0,2343.4407023002045,2707.0,1493.6882460858615,Predictive Model,200,8
E02006275,Suburban,4247.0,2343.4407023002045,3111.0,1716.610319014819,Predictive Model,300,8
E02006275,Suburban,18.09090909090909,576.7775994994855,49.57575757575758,1580.5831704877023,Wardriving,100,5
E02006275,Suburban,194.55445544554456,1318.9153994374137,55.31683168316832,375.0015438502204,Wardriving,300,8
E02006275,Suburban,95.76119402985074,1210.3908852629431,48.82089552238806,617.0805152267903,Wardriving,200,7
E02006275,Suburban,4247.0,2343.4407023002045,2809.0,1549.970551627331,Predictive Model,100,8
E02006276,Rural,10.052631578947368,320.4997980821002,27.842105263157894,887.6669800284345,Wardriving,100,4
E02006276,Rural,6141.0,86.3477784683081,3760.0,52.86885638183333,Predictive Model,100,2
E02006276,Rural,31.266666666666666,288.3448849028381,14.371428571428572,132.53500801656494,Wardriving,200,5
E02006276,Rural,6141.0,86.3477784683081,5294.0,74.43822491633661,Predictive Model,200,2
E02006276,Rural,6141.0,86.3477784683081,3247.0,45.65563209356724,Predictive Model,300,2
E02006276,Rural,55.27225130890052,296.024768950652,14.298429319371728,76.57891863258791,Wardriving,300,5
E02006277,Suburban,5267.0,1653.524047098295,4412.0,1385.1050115431322,Predictive Model,200,7
E02006277,Suburban,5267.0,1653.524047098295,4412.0,1385.1050115431322,Predictive Model,100,7
E02006277,Suburban,5267.0,1653.524047098295,3224.0,1012.1438252980639,Predictive Model,300,7
E02006277,Suburban,300.5633802816901,2395.6538627383175,51.71830985915493,412.22310140464396,Wardriving,200,10
E02006277,Suburban,450.88028169014086,2211.545505901812,63.86619718309859,313.2605418668259,Wardriving,300,9
E02006278,Suburban,5939.0,2106.7637824403646,6246.0,2215.6670458195854,Predictive Model,100,8
E02006278,Suburban,5939.0,2106.7637824403646,6246.0,2215.6670458195854,Predictive Model,300,8
E02006278,Suburban,5939.0,2106.7637824403646,4425.0,1569.696874439908,Predictive Model,200,8
E02006278,Suburban,182.69387755102042,2462.547585984999,180.82244897959183,2437.3224280722616,Wardriving,200,10
E02006278,Suburban,345.61851332398317,2481.5533194668214,197.65918653576438,1419.2000473398855,Wardriving,300,10
E02006278,Suburban,51.61048689138577,1645.45477447411,209.9812734082397,6694.660517481204,Wardriving,100,10
E02006279,Suburban,80.2247191011236,989.7337265608946,43.91011235955056,541.7198043977558,Wardriving,200,7
E02006279,Suburban,6447.0,2145.6251477136184,3821.0,1271.6664633804462,Predictive Model,100,8
E02006279,Suburban,6447.0,2145.6251477136184,4098.0,1363.8547937537473,Predictive Model,200,8
E02006279,Suburban,159.6985294117647,1060.4120104260303,47.76470588235294,317.16176710380273,Wardriving,300,7
E02006279,Suburban,15.976190476190476,509.35576237206317,51.404761904761905,1638.895813653181,Wardriving,100,5
E02006279,Suburban,6447.0,2145.6251477136184,4098.0,1363.8547937537473,Predictive Model,300,8
E02006280,Rural,45.739644970414204,242.5681522051429,16.218934911242602,86.0128467262997,Wardriving,300,5
E02006280,Rural,3.2,102.02297237377906,21.266666666666666,678.0276705674066,Wardriving,100,2
E02006280,Rural,9432.0,58.402977397080775,5586.0,34.58853177905993,Predictive Model,300,1
E02006280,Rural,31.48913043478261,285.95254544006923,14.33695652173913,130.19378924247542,Wardriving,200,5
E02006280,Rural,9432.0,58.402977397080775,8069.0,49.9632765709335,Predictive Model,200,1
E02006280,Rural,9432.0,58.402977397080775,5586.0,34.58853177905993,Predictive Model,100,1
E02006281,Suburban,6195.0,1001.0888787615324,6164.0,996.0793944610308,Predictive Model,200,6
E02006281,Suburban,6195.0,1001.0888787615324,4198.0,678.3811320485736,Predictive Model,300,6
E02006281,Suburban,6195.0,1001.0888787615324,6164.0,996.0793944610308,Predictive Model,100,6
E02006281,Suburban,20.261904761904763,645.9936718012398,105.71428571428571,3370.401765919512,Wardriving,100,5
E02006281,Suburban,251.12,1614.163862304989,81.34,522.842021981076,Wardriving,300,8
E02006281,Suburban,134.20833333333334,1592.1317539532824,80.94791666666667,960.2961704417073,Wardriving,200,8
E02006283,Rural,105.59375,656.8895267740519,24.8125,154.35640256247328,Wardriving,300,6
E02006283,Rural,6634.0,60.54779614666421,4861.0,44.365818068877715,Predictive Model,200,1
E02006283,Rural,3.125,99.63180895876403,24.125,769.1575651616582,Wardriving,100,2
E02006283,Rural,63.55,723.6115953519972,23.25,264.7359495190234,Wardriving,200,6
E02006283,Rural,6634.0,60.54779614666421,3036.0,27.709241649272318,Predictive Model,300,1
E02006283,Rural,6634.0,60.54779614666421,3036.0,27.709241649272318,Predictive Model,100,1
E02006284,Suburban,4858.0,2145.5335964864134,2935.0,1296.2414791452497,Predictive Model,200,8
E02006284,Suburban,4858.0,2145.5335964864134,2846.0,1256.9346676822422,Predictive Model,100,8
E02006284,Suburban,152.46039603960395,2067.1062369706265,79.79207920792079,1081.8462294214555,Wardriving,200,9
E02006284,Suburban,4858.0,2145.5335964864134,3204.0,1415.0452126682726,Predictive Model,300,8
E02006284,Suburban,27.83783783783784,887.5309252110482,91.89189189189189,2929.7137337063728,Wardriving,100,7
E02006284,Suburban,307.22525597269623,2217.8810626378963,84.70648464163823,611.5021617428924,Wardriving,300,9
E02006285,Suburban,4483.0,1025.7445293649812,2670.0,610.9163268803256,Predictive Model,100,6
E02006285,Suburban,4483.0,1025.7445293649812,2741.0,627.1616674078549,Predictive Model,300,6
E02006285,Suburban,248.284046692607,1772.0992607248602,29.07782101167315,207.53965389516964,Wardriving,300,9
E02006285,Suburban,128.14772727272728,1716.1590982385662,26.789772727272727,358.7696261503432,Wardriving,200,8
E02006285,Suburban,21.705263157894738,692.0110823510687,29.894736842105264,953.1093471760597,Wardriving,100,6
E02006285,Suburban,4483.0,1025.7445293649812,2951.0,675.2112661512514,Predictive Model,200,6
E02006286,Suburban,7499.0,1730.9981944492408,4994.0,1152.7677001039483,Predictive Model,200,7
E02006286,Suburban,286.43260869565216,2077.52918165763,81.37608695652175,590.2302678146469,Wardriving,300,9
E02006286,Suburban,7499.0,1730.9981944492408,4994.0,1152.7677001039483,Predictive Model,300,7
E02006286,Suburban,144.8930817610063,1974.4667654126272,71.33647798742139,972.1064887009602,Wardriving,200,9
E02006286,Suburban,7499.0,1730.9981944492408,7507.0,1732.8448387425592,Predictive Model,100,7
E02006286,Suburban,23.676136363636363,754.8468144203155,83.5,2662.1619353781994,Wardriving,100,6
E02006634,Rural,9106.0,38.77381585677905,4786.0,20.379033899686423,Predictive Model,300,1
E02006634,Rural,9106.0,38.77381585677905,5675.0,24.164441575578863,Predictive Model,100,1
E02006634,Rural,2.375,18.930043702165808,1.25,9.963180895876741,Wardriving,200,1
E02006634,Rural,9106.0,38.77381585677905,4786.0,20.379033899686423,Predictive Model,200,1
E02006634,Rural,3.8125,18.700124143030525,1.375,6.744307067978223,Wardriving,300,1
E02006647,Rural,7662.0,71.10238073241247,3294.0,30.567898999290872,Predictive Model,100,1
E02006647,Rural,10.590909090909092,51.94788584591585,2.1363636363636362,10.478758089090322,Wardriving,300,2
E02006647,Rural,7662.0,71.10238073241247,3294.0,30.567898999290872,Predictive Model,300,1
E02006647,Rural,4.7272727272727275,37.678938660771315,1.9090909090909092,15.216494459157644,Wardriving,200,2
E02006647,Rural,7662.0,71.10238073241247,3294.0,30.567898999290872,Predictive Model,200,1
E02006650,Rural,10064.0,131.46155426016355,5738.0,74.95294101200501,Predictive Model,200,3
E02006650,Rural,10064.0,131.46155426016355,9758.0,127.46441240765859,Predictive Model,300,3
E02006650,Rural,11.214285714285714,55.005517385589705,1.1428571428571428,5.605657822735257,Wardriving,300,2
E02006650,Rural,6.428571428571429,51.239216035939286,1.1428571428571428,9.109193961944761,Wardriving,200,2
E02006650,Rural,10064.0,131.46155426016355,9758.0,127.46441240765859,Predictive Model,100,3
E02006651,Rural,9011.0,78.93798895950029,7301.0,63.95807983501405,Predictive Model,200,2
E02006651,Rural,9011.0,78.93798895950029,7301.0,63.95807983501405,Predictive Model,100,2
E02006651,Rural,9.634615384615385,47.257312462337836,2.1153846153846154,10.375857027659006,Wardriving,300,2
E02006651,Rural,6.346153846153846,50.58230300983761,1.8076923076923077,14.408292372499197,Wardriving,200,2
E02006651,Rural,9011.0,78.93798895950029,4833.0,42.337953683416366,Predictive Model,300,2
E02006655,Rural,8934.0,61.0072953116313,4015.0,27.41709096442799,Predictive Model,300,1
E02006655,Rural,8934.0,61.0072953116313,7420.0,50.668696128531934,Predictive Model,200,1
E02006655,Rural,0.0,0.0,1.4,11.158762603382225,Wardriving,200,1
E02006655,Rural,8934.0,61.0072953116313,4015.0,27.41709096442799,Predictive Model,100,1
E02006655,Rural,0.0,0.0,1.4,6.86693083285061,Wardriving,300,1
E02006825,Rural,6736.0,87.76209555251677,5180.0,67.48925994091996,Predictive Model,100,2
E02006825,Rural,6736.0,87.76209555251677,3774.0,49.17074652838454,Predictive Model,200,2
E02006825,Rural,32.666666666666664,160.2283860998555,10.133333333333333,49.70349936158783,Wardriving,300,4
E02006825,Rural,23.466666666666665,187.04211601860348,9.4,74.92312033699743,Wardriving,200,4
E02006825,Rural,6736.0,87.76209555251677,3305.0,43.0602324526526,Predictive Model,300,2
E02006826,Suburban,7387.0,760.0489664689807,4858.0,499.83997280442776,Predictive Model,300,5
E02006826,Suburban,194.42465753424656,1549.6704269061852,54.58904109589041,435.1043930966779,Wardriving,200,8
E02006826,Suburban,7387.0,760.0489664689807,5970.0,614.2537335616373,Predictive Model,100,5
E02006826,Suburban,7387.0,760.0489664689807,4858.0,499.83997280442776,Predictive Model,200,5
E02006826,Suburban,300.2945205479452,1472.9297872049156,65.84246575342466,322.95404156651813,Wardriving,300,8
E02006845,Rural,6492.0,495.6576021655087,4625.0,353.1140496018912,Predictive Model,100,5
E02006845,Rural,54.68181818181818,268.21161662075974,4.045454545454546,19.842754679341326,Wardriving,300,5
E02006845,Rural,6492.0,495.6576021655087,3699.0,282.4148906978153,Predictive Model,200,5
E02006845,Rural,6492.0,495.6576021655087,4625.0,353.1140496018912,Predictive Model,300,5
E02006845,Rural,22.545454545454547,179.69955361291173,3.3636363636363638,26.810014047087638,Wardriving,200,4
E02006852,Suburban,7208.0,1622.5629643222255,4926.0,1108.8714154066708,Predictive Model,100,7
E02006852,Suburban,7208.0,1622.5629643222255,3992.0,898.6225518277365,Predictive Model,200,7
E02006852,Suburban,313.7758620689655,2500.964539642294,38.0,302.88069923466213,Wardriving,200,10
E02006852,Suburban,7208.0,1622.5629643222255,4225.0,951.072214797642,Predictive Model,300,7
E02006852,Suburban,489.0258620689655,2398.647693073364,45.93103448275862,225.28945491026994,Wardriving,300,10
E02006859,Suburban,3221.0,2305.7243244405554,2859.0,2046.5898303556496,Predictive Model,200,8
E02006859,Suburban,308.6424242424242,2460.0482438955155,64.4969696969697,514.0759810614634,Wardriving,200,10
E02006859,Suburban,470.6848484848485,2308.6859275831393,87.30606060606061,428.2319139075095,Wardriving,300,10
E02006859,Suburban,3221.0,2305.7243244405554,2560.0,1832.5533283352443,Predictive Model,300,8
E02006859,Suburban,3221.0,2305.7243244405554,2560.0,1832.5533283352443,Predictive Model,100,8
E02006861,Urban,3950.0,2691.4497279556663,3531.0,2405.9516428889765,Predictive Model,300,9
E02006861,Urban,358.7121212121212,1759.4652323348096,43.196969696969695,211.87900221273674,Wardriving,300,9
E02006861,Urban,3950.0,2691.4497279556663,3531.0,2405.9516428889765,Predictive Model,100,9
E02006861,Urban,221.66666666666666,1766.8040788688513,37.54545454545455,299.25772436343226,Wardriving,200,8
E02006861,Urban,3950.0,2691.4497279556663,3990.0,2718.7049150742046,Predictive Model,200,9
E02006873,Suburban,5396.0,842.1103172400195,2827.0,441.18715100769737,Predictive Model,300,6
E02006873,Suburban,5396.0,842.1103172400195,3341.0,521.4029966454606,Predictive Model,100,6
E02006873,Suburban,5396.0,842.1103172400195,2827.0,441.18715100769737,Predictive Model,200,6
E02006873,Suburban,15.833333333333334,77.66171775248155,3.4166666666666665,16.7585811992197,Wardriving,300,3
E02006873,Suburban,7.666666666666667,61.10750949471456,3.0555555555555554,24.35444218992247,Wardriving,200,3
